"age","after","received_coupon","revenue"
"30-40",1,0,10.24
"30-40",1,0,10.19
"30-40",1,0,9.12
"30-40",1,0,10.92
"30-40",1,0,10.03
"30-40",1,0,10.75
"30-40",1,0,9.1
"30-40",1,0,10.99
"30-40",1,0,9.35
"30-40",1,0,9.31
"30-40",1,0,9.56
"30-40",1,0,10.86
"30-40",1,0,8.92
"30-40",1,0,9.93
"30-40",1,0,11.01
"30-40",1,0,7.39
"30-40",1,0,11.49
"30-40",1,0,7.11
"30-40",1,0,9.21
"30-40",1,0,7.74
"30-40",1,0,7.45
"30-40",1,0,7.31
"30-40",1,0,10.73
"30-40",1,0,3.68
"30-40",1,0,7.81
"30-40",1,0,12.36
"30-40",1,0,10.2
"30-40",1,0,9.83
"30-40",1,0,10.61
"30-40",1,0,12.12
"30-40",1,0,7.86
"30-40",1,0,6.9
"30-40",1,0,7.92
"30-40",1,0,7.2
"30-40",1,0,6.43
"30-40",1,0,10.63
"30-40",1,0,9.68
"30-40",1,0,9.43
"30-40",1,0,7.15
"30-40",1,0,5.03
"30-40",1,0,5.58
"30-40",1,0,8.55
"30-40",1,0,7.41
"30-40",1,0,10.71
"30-40",1,0,12.81
"30-40",1,0,6.1
"30-40",1,0,9
"30-40",1,0,10.02
"30-40",1,0,9.11
"30-40",1,0,11.13
"30-40",1,0,12.93
"30-40",1,0,5.53
"30-40",1,0,10.01
"30-40",1,0,7.79
"30-40",1,0,13.05
"30-40",1,0,12.33
"30-40",1,0,8.41
"30-40",1,0,11.06
"30-40",1,0,7.12
"30-40",1,0,3.89
"30-40",1,0,9.98
"30-40",1,0,11.3
"30-40",1,0,11.48
"30-40",1,0,7.79
"30-40",1,0,12.59
"30-40",1,0,6.48
"30-40",1,0,8.7
"30-40",1,0,8.96
"30-40",1,0,8.93
"30-40",1,0,6.73
"30-40",1,0,10.02
"30-40",1,0,8.1
"30-40",1,0,10.83
"30-40",1,0,9.73
"30-40",1,0,11.71
"30-40",1,0,8.82
"30-40",1,0,12.03
"30-40",1,0,7.8
"30-40",1,0,9.73
"30-40",1,0,9.05
"30-40",1,0,11.11
"30-40",1,0,7.94
"30-40",1,0,8.95
"30-40",1,0,11.08
"30-40",1,0,5.37
"30-40",1,0,8.97
"30-40",1,0,7.95
"30-40",1,0,9.09
"30-40",1,0,13.24
"30-40",1,0,9.87
"30-40",1,0,7.44
"30-40",1,0,9.88
"30-40",1,0,8.02
"30-40",1,0,9.77
"30-40",1,0,9.15
"30-40",1,0,12.55
"30-40",1,0,7.07
"30-40",1,0,9.58
"30-40",1,0,10.74
"30-40",1,0,6.07
"30-40",1,0,10.66
"30-40",1,0,9.14
"30-40",1,0,9.63
"30-40",1,0,6.9
"30-40",1,0,8.52
"30-40",1,0,6.06
"30-40",1,0,10.9
"30-40",1,0,10.27
"30-40",1,0,5.51
"30-40",1,0,9.32
"30-40",1,0,6.21
"30-40",1,0,5.66
"30-40",1,0,8.59
"30-40",1,0,9.36
"30-40",1,0,9.25
"30-40",1,0,9.11
"30-40",1,0,5.87
"30-40",1,0,12.88
"30-40",1,0,7.18
"30-40",1,0,9.35
"30-40",1,0,9.92
"30-40",1,0,6.86
"30-40",1,0,10.65
"30-40",1,0,6.75
"30-40",1,0,10.18
"30-40",1,0,12.27
"30-40",1,0,5.69
"30-40",1,0,10.61
"30-40",1,0,9.94
"30-40",1,0,9.97
"30-40",1,0,10.33
"30-40",1,0,7.81
"30-40",1,0,8.75
"30-40",1,0,6.64
"30-40",1,0,11.02
"30-40",1,0,8.34
"30-40",1,0,9.02
"30-40",1,0,7.02
"30-40",1,0,8.64
"30-40",1,0,11.17
"30-40",1,0,10.09
"30-40",1,0,6.83
"30-40",1,0,8.25
"30-40",1,0,11.44
"30-40",1,0,8.35
"30-40",1,0,11.75
"30-40",1,0,12.07
"30-40",1,0,5.42
"30-40",1,0,11.4
"30-40",1,0,10.03
"30-40",1,0,11.39
"30-40",1,0,11.03
"30-40",1,0,11.91
"30-40",1,0,9.22
"30-40",1,0,8.12
"30-40",1,0,12.5
"30-40",1,0,8.21
"30-40",1,0,10.17
"30-40",1,0,11.99
"30-40",1,0,13.85
"30-40",1,0,7.95
"30-40",1,0,9.99
"30-40",1,0,5.29
"30-40",1,0,9.94
"30-40",1,0,10
"30-40",1,0,7.59
"30-40",1,0,9.9
"30-40",1,0,8.8
"30-40",1,0,7.41
"30-40",1,0,7.95
"30-40",1,0,8.48
"30-40",1,0,9.24
"30-40",1,0,8.18
"30-40",1,0,5.8
"30-40",1,0,11.45
"30-40",1,0,6.71
"30-40",1,0,5.28
"30-40",1,0,4.45
"30-40",1,0,6.69
"30-40",1,0,9.16
"30-40",1,0,10.55
"30-40",1,0,8.58
"30-40",1,0,8.48
"30-40",1,0,10.64
"30-40",1,0,8.39
"30-40",1,0,11.58
"30-40",1,0,6.69
"30-40",1,0,9.04
"30-40",1,0,11.86
"30-40",1,0,7.8
"30-40",1,0,9.24
"30-40",1,0,12.72
"30-40",1,0,10.71
"30-40",1,0,8.9
"30-40",1,0,10.1
"30-40",1,0,10.64
"30-40",1,0,11.38
"30-40",1,0,6.41
"30-40",1,0,9.21
"30-40",1,0,7.7
"30-40",1,0,7.68
"30-40",1,0,5.93
"30-40",1,0,11.07
"30-40",1,0,6.2
"30-40",1,0,6.86
"30-40",1,0,6.13
"30-40",1,0,7.39
"30-40",1,0,8.66
"30-40",1,0,6.24
"30-40",1,0,8.37
"30-40",1,0,8.45
"30-40",1,0,7.87
"30-40",1,0,9.41
"30-40",1,0,5.49
"30-40",1,0,9.94
"30-40",1,0,6.92
"30-40",1,0,9.85
"30-40",1,0,10.11
"30-40",1,0,8.14
"30-40",1,0,9.74
"30-40",1,0,8.41
"30-40",1,0,7.43
"30-40",1,0,9.04
"30-40",1,0,8.48
"30-40",1,0,8.48
"30-40",1,0,9.56
"30-40",1,0,12.81
"30-40",1,0,7.78
"30-40",1,0,5.26
"30-40",1,0,6.66
"30-40",1,0,6.37
"30-40",1,0,9.58
"30-40",1,0,12.88
"30-40",1,0,7.45
"30-40",1,0,9.84
"30-40",1,0,9.91
"30-40",1,0,11.22
"30-40",1,0,10.74
"30-40",1,0,7.01
"30-40",1,0,9.25
"30-40",1,0,9.45
"30-40",1,0,8.77
"30-40",1,0,7.61
"30-40",1,0,10.83
"30-40",1,0,10.33
"30-40",1,0,7.77
"30-40",1,0,7.95
"30-40",1,0,7.16
"30-40",1,0,10.15
"30-40",1,0,8.85
"30-40",1,0,9.97
"30-40",1,0,9.41
"30-40",1,0,13.3
"30-40",1,0,6.03
"30-40",1,0,7.3
"30-40",1,0,7.3
"30-40",1,0,9
"30-40",1,0,7.15
"30-40",1,0,11.3
"30-40",1,0,10.1
"30-40",1,0,11.83
"30-40",1,0,7.44
"30-40",1,0,5.77
"30-40",1,0,11.46
"30-40",1,0,8.71
"30-40",1,0,9.93
"30-40",1,0,8.38
"30-40",1,0,6.32
"30-40",1,0,8.02
"30-40",1,0,4.22
"30-40",1,0,7.54
"30-40",1,0,8.29
"30-40",1,0,12.7
"30-40",1,0,8.73
"30-40",1,0,6.6
"30-40",1,0,7.26
"30-40",1,0,12.69
"30-40",1,0,9.76
"30-40",1,0,10.38
"30-40",1,0,8.55
"30-40",1,0,10.51
"30-40",1,0,9.82
"30-40",1,0,7.62
"30-40",1,0,8.49
"30-40",1,0,10.93
"30-40",1,0,10.98
"30-40",1,0,8.7
"30-40",1,0,7.79
"30-40",1,0,10.83
"30-40",1,0,9.53
"30-40",1,0,9.95
"30-40",1,0,9.24
"30-40",1,0,11.29
"30-40",1,0,10.51
"30-40",1,0,11.05
"30-40",1,0,12.23
"30-40",1,0,9.32
"30-40",1,0,6.93
"30-40",1,0,11.31
"30-40",1,0,11.59
"30-40",1,0,6.83
"30-40",1,0,10.8
"30-40",1,0,6.79
"30-40",1,0,9.95
"30-40",1,0,8.59
"30-40",1,0,12.03
"30-40",1,0,9.86
"30-40",1,0,10.75
"30-40",1,0,11.22
"30-40",1,0,4.89
"30-40",1,0,10.63
"30-40",1,0,7.73
"30-40",1,0,6.86
"30-40",1,0,9.97
"30-40",1,0,9.53
"30-40",1,0,9.36
"30-40",1,0,10.6
"30-40",1,0,10.01
"30-40",1,0,7.46
"30-40",1,0,9.19
"30-40",1,0,10.5
"30-40",1,0,6.31
"30-40",1,0,9.21
"30-40",1,0,7.35
"30-40",1,0,10.65
"30-40",1,0,10.53
"30-40",1,0,7.91
"30-40",1,0,9.84
"30-40",1,0,10.62
"30-40",1,0,10.63
"30-40",1,0,10.52
"30-40",1,0,8.37
"30-40",1,0,9.99
"30-40",1,0,8.06
"30-40",1,0,7.45
"30-40",1,0,7.52
"30-40",1,0,6.34
"30-40",1,0,9.77
"30-40",1,0,5.78
"30-40",1,0,7.59
"30-40",1,0,9.19
"30-40",1,0,6.4
"30-40",1,0,8.69
"30-40",1,0,9.75
"30-40",1,0,5.83
"30-40",1,0,8.48
"30-40",1,0,11.97
"30-40",1,0,7.19
"30-40",1,0,10.07
"30-40",1,0,8.68
"30-40",1,0,8.16
"30-40",1,0,7.95
"30-40",1,0,8.67
"30-40",1,0,7.98
"30-40",1,0,8.52
"30-40",1,0,9.22
"30-40",1,0,9.13
"30-40",1,0,7.31
"30-40",1,0,10.46
"30-40",1,0,7.28
"30-40",1,0,7.13
"30-40",1,0,6.25
"30-40",1,0,7.94
"30-40",1,0,11.37
"30-40",1,0,9.67
"30-40",1,0,9.98
"30-40",1,0,12.66
"30-40",1,0,8.28
"30-40",1,0,9.16
"30-40",1,0,11.3
"30-40",1,0,8.1
"30-40",1,0,11.06
"30-40",1,0,5.79
"30-40",1,0,10.31
"30-40",1,0,8.67
"30-40",1,0,8.6
"30-40",1,0,10.62
"30-40",1,0,10.46
"30-40",1,0,3.21
"30-40",1,0,12.51
"30-40",1,0,11.33
"30-40",1,0,6.79
"30-40",1,0,10.84
"30-40",1,0,6.52
"30-40",1,0,10.07
"30-40",1,0,12.2
"30-40",1,0,12.23
"30-40",1,0,12.17
"30-40",1,0,6.23
"30-40",1,0,8.86
"30-40",1,0,8.33
"30-40",1,0,8.28
"30-40",1,0,10.73
"30-40",1,0,13.37
"30-40",1,0,10.97
"30-40",1,0,7.33
"30-40",1,0,10.45
"30-40",1,0,8.92
"30-40",1,0,10.12
"30-40",1,0,11.85
"30-40",1,0,10.99
"30-40",1,0,8.24
"30-40",1,0,7.45
"30-40",1,0,6.12
"30-40",1,0,9.98
"30-40",1,0,9.69
"30-40",1,0,8.77
"30-40",1,0,10.04
"30-40",1,0,9.56
"30-40",1,0,10.56
"30-40",1,0,13.4
"30-40",1,0,7.87
"30-40",1,0,11.63
"30-40",1,0,6.98
"30-40",1,0,7.69
"30-40",1,0,8.94
"30-40",1,0,7.18
"30-40",1,0,9.11
"30-40",1,0,11.49
"30-40",1,0,9.27
"30-40",1,0,9.33
"30-40",1,0,6.16
"30-40",1,0,8.18
"30-40",1,0,8.37
"30-40",1,0,5.36
"30-40",1,0,5.25
"30-40",1,0,7.29
"30-40",1,0,9.15
"30-40",1,0,5.09
"30-40",1,0,7.46
"30-40",1,0,8.7
"30-40",1,0,8.33
"30-40",1,0,12.25
"30-40",1,0,7.69
"30-40",1,0,6.15
"30-40",1,0,12.04
"30-40",1,0,9.2
"30-40",1,0,8.98
"30-40",1,0,8.49
"30-40",1,0,7.88
"30-40",1,0,7.92
"30-40",1,0,11.4
"30-40",1,0,8.72
"30-40",1,0,11.96
"30-40",1,0,6.68
"30-40",1,0,9.12
"30-40",1,0,11.86
"30-40",1,0,8.79
"30-40",1,0,9.67
"30-40",1,0,6.46
"30-40",1,0,9.74
"30-40",1,0,10.54
"30-40",1,0,14.04
"30-40",1,0,13.57
"30-40",1,0,11.7
"30-40",1,0,10.34
"30-40",1,0,11.24
"30-40",1,0,8.02
"30-40",1,0,10.21
"30-40",1,0,7.25
"30-40",1,0,10.67
"30-40",1,0,10.02
"30-40",1,0,13.39
"30-40",1,0,13.37
"30-40",1,0,7.55
"30-40",1,0,9.4
"30-40",1,0,11.51
"30-40",1,0,5.55
"30-40",1,0,9.85
"30-40",1,0,8.47
"30-40",1,0,7.29
"30-40",1,0,10.98
"30-40",1,0,5.88
"30-40",1,0,11.49
"30-40",1,0,8.28
"30-40",1,0,8.81
"30-40",1,0,9.06
"30-40",1,0,8.39
"30-40",1,0,7.14
"30-40",1,0,7.28
"30-40",1,0,9.35
"30-40",1,0,10.21
"30-40",1,0,9.26
"30-40",1,0,10.47
"30-40",1,0,8.43
"30-40",1,0,11.89
"30-40",1,0,6.08
"30-40",1,0,8.2
"30-40",1,0,8.91
"30-40",1,0,10.72
"30-40",1,0,13.54
"30-40",1,0,5.38
"30-40",1,0,9.6
"30-40",1,0,5.64
"30-40",1,0,7.27
"30-40",1,0,8.17
"30-40",1,0,11.37
"30-40",1,0,8.53
"30-40",1,0,8.94
"30-40",1,0,12.97
"30-40",1,0,9.91
"30-40",1,0,8.05
"30-40",1,0,9.59
"30-40",1,0,8.41
"30-40",1,0,9.74
"30-40",1,0,8.88
"30-40",1,0,9.94
"30-40",1,0,7.66
"30-40",1,0,6.9
"30-40",1,0,8.22
"30-40",1,0,11.49
"30-40",1,0,9.12
"30-40",1,0,7.49
"30-40",1,0,8.93
"30-40",1,0,8.97
"30-40",1,0,7.11
"30-40",1,0,11.08
"30-40",1,0,13.04
"30-40",1,0,6.55
"30-40",1,0,9.69
"30-40",1,0,14.2
"30-40",1,0,7.26
"30-40",1,0,7.5
"30-40",1,0,7.01
"30-40",1,0,8.24
"30-40",1,0,9.59
"30-40",1,0,5.28
"30-40",1,0,10.78
"30-40",1,0,10.75
"30-40",1,0,10.45
"30-40",1,0,11.55
"30-40",1,0,10.48
"30-40",1,0,9.58
"30-40",1,0,6.28
"30-40",1,0,4.25
"30-40",1,0,8.96
"30-40",1,0,9.33
"30-40",1,0,7.24
"30-40",1,0,11.71
"30-40",1,0,5.71
"30-40",1,0,6.93
"30-40",1,0,3.7
"30-40",1,0,5.6
"30-40",1,0,10.93
"30-40",1,0,8.81
"30-40",1,0,10.05
"30-40",1,0,8.81
"30-40",1,0,10.12
"30-40",1,0,5.15
"30-40",1,0,7.72
"30-40",1,0,4.73
"30-40",1,0,6.77
"30-40",1,0,7.63
"30-40",1,0,8.1
"30-40",1,0,9.4
"30-40",1,0,12.39
"30-40",1,0,7.91
"30-40",1,0,8.19
"30-40",1,0,7.98
"30-40",1,0,11.54
"30-40",1,0,6.75
"30-40",1,0,11.98
"30-40",1,0,8.89
"30-40",1,0,8.58
"30-40",1,0,9.03
"30-40",1,0,9.06
"30-40",1,0,8.15
"30-40",1,0,8.14
"30-40",1,0,11.34
"30-40",1,0,7.72
"30-40",1,0,7.8
"30-40",1,0,12.39
"30-40",1,0,9.47
"30-40",1,0,11.38
"30-40",1,0,8.14
"30-40",1,0,12.64
"30-40",1,0,10.23
"30-40",1,0,9.62
"30-40",1,0,9.23
"30-40",1,0,9.66
"30-40",1,0,13.61
"30-40",1,0,7.57
"30-40",1,0,7.16
"30-40",1,0,10.36
"30-40",1,0,9.32
"30-40",1,0,8.33
"30-40",1,0,7.44
"30-40",1,0,10.16
"30-40",1,0,8.76
"30-40",1,0,12.31
"30-40",1,0,6.51
"30-40",1,0,3.75
"30-40",1,0,8.68
"30-40",1,0,11.22
"30-40",1,0,11.06
"30-40",1,0,8.65
"30-40",1,0,8.89
"30-40",1,0,8.03
"30-40",1,0,10.14
"30-40",1,0,6.56
"30-40",1,0,8.82
"30-40",1,0,8.85
"30-40",1,0,9.87
"30-40",1,0,9.95
"30-40",1,0,11.8
"30-40",1,0,9.74
"30-40",1,0,9.84
"30-40",1,0,9.01
"30-40",1,0,9.59
"30-40",1,0,7.33
"30-40",1,0,8.07
"30-40",1,0,11.84
"30-40",1,0,6.6
"30-40",1,0,11.06
"30-40",1,0,9.78
"30-40",1,0,10.33
"30-40",1,0,11.4
"30-40",1,0,11.26
"30-40",1,0,7.76
"30-40",1,0,9.22
"30-40",1,0,10.72
"30-40",1,0,6.37
"30-40",1,0,6.3
"30-40",1,0,13.51
"30-40",1,0,8.13
"30-40",1,0,8.38
"30-40",1,0,8.72
"30-40",1,0,10.52
"30-40",1,0,9.01
"30-40",1,0,11.24
"30-40",1,0,12.61
"30-40",1,0,9.68
"30-40",1,0,6.69
"30-40",1,0,13.77
"30-40",1,0,11.99
"30-40",1,0,13.56
"30-40",1,0,8.74
"30-40",1,0,9.78
"30-40",1,0,10.83
"30-40",1,0,8.84
"30-40",1,0,7.52
"30-40",1,0,11.17
"30-40",1,0,4.27
"30-40",1,0,7.45
"30-40",1,0,6.49
"30-40",1,0,10.03
"30-40",1,0,11.48
"30-40",1,0,10.3
"30-40",1,0,10.64
"30-40",1,0,9.94
"30-40",1,0,9.88
"30-40",1,0,7.8
"30-40",1,0,10.09
"30-40",1,0,9.58
"30-40",1,0,8.57
"30-40",1,0,7.17
"30-40",1,0,10.2
"30-40",1,0,6.49
"30-40",1,0,6.65
"30-40",1,0,8.44
"30-40",1,0,9.92
"30-40",1,0,11.58
"30-40",1,0,6.6
"30-40",1,0,8.99
"30-40",1,0,8.08
"30-40",1,0,10.23
"30-40",1,0,9.09
"30-40",1,0,11.43
"30-40",1,0,10.03
"30-40",1,0,9.6
"30-40",1,0,5.41
"30-40",1,0,8.41
"30-40",1,0,11.4
"30-40",1,0,8.14
"30-40",1,0,12.47
"30-40",1,0,11.82
"30-40",1,0,13.06
"30-40",1,0,8.37
"30-40",1,0,10.52
"30-40",1,0,13.23
"30-40",1,0,10.1
"30-40",1,0,9.69
"30-40",1,0,8.98
"30-40",1,0,9.17
"30-40",1,0,9.79
"30-40",1,0,9.24
"30-40",1,0,10.25
"30-40",1,0,10.11
"30-40",1,0,7.65
"30-40",1,0,9.25
"30-40",1,0,6.88
"30-40",1,0,6.8
"30-40",1,0,9.53
"30-40",1,0,7.59
"30-40",1,0,8.58
"30-40",1,0,9.9
"30-40",1,0,8.75
"30-40",1,0,9.01
"30-40",1,0,10.02
"30-40",1,0,10.22
"30-40",1,0,8.9
"30-40",1,0,9.5
"30-40",1,0,8.82
"30-40",1,0,10
"30-40",1,0,10.69
"30-40",1,0,13.09
"30-40",1,0,11.82
"30-40",1,0,13.51
"30-40",1,0,7.18
"30-40",1,0,11.28
"30-40",1,0,6.6
"30-40",1,0,7.93
"30-40",1,0,8.25
"30-40",1,0,7.16
"30-40",1,0,7.8
"30-40",1,0,9.79
"30-40",1,0,11.4
"30-40",1,0,8.9
"30-40",1,0,10.67
"30-40",1,0,9.92
"30-40",1,0,6.34
"30-40",1,0,10.88
"30-40",1,0,9.11
"30-40",1,0,10.49
"30-40",1,0,10.55
"30-40",1,0,4.85
"30-40",1,0,10.97
"30-40",1,0,8.83
"30-40",1,0,14.98
"30-40",1,0,9.57
"30-40",1,0,9.58
"30-40",1,0,11.89
"30-40",1,0,9.24
"30-40",1,0,12.06
"30-40",1,0,9.19
"30-40",1,0,11.08
"30-40",1,0,9.38
"30-40",1,0,9.37
"30-40",1,0,12.9
"30-40",1,0,8.79
"30-40",1,0,8.41
"30-40",1,0,10.77
"30-40",1,0,10.9
"30-40",1,0,5.79
"30-40",1,0,9.97
"30-40",1,0,10.76
"30-40",1,0,8.05
"30-40",1,0,9.51
"30-40",1,0,8.12
"30-40",1,0,6.52
"30-40",1,0,11.81
"30-40",1,0,8.08
"30-40",1,0,12.3
"30-40",1,0,11.04
"30-40",1,0,9.05
"30-40",1,0,8.83
"30-40",1,0,9.73
"30-40",1,0,8.44
"30-40",1,0,10.64
"30-40",1,0,10.44
"30-40",1,0,8.03
"30-40",1,0,7.02
"30-40",1,0,5.7
"30-40",1,0,9.97
"30-40",1,0,7.93
"30-40",1,0,8.91
"30-40",1,0,6.67
"30-40",1,0,8.89
"30-40",1,0,8.01
"30-40",1,0,9
"30-40",1,0,10.69
"30-40",1,0,9.42
"30-40",1,0,8.23
"30-40",1,0,7.84
"30-40",1,0,9.05
"30-40",1,0,9.31
"30-40",1,0,9.33
"30-40",1,0,9.58
"30-40",1,0,9.99
"30-40",1,0,6.47
"30-40",1,0,9.58
"30-40",1,0,6.97
"30-40",1,0,5.93
"30-40",1,0,6.65
"30-40",1,0,4.07
"30-40",1,0,10.05
"30-40",1,0,9.78
"30-40",1,0,11.16
"30-40",1,0,8.69
"30-40",1,0,7.41
"30-40",1,0,6.76
"30-40",1,0,7.5
"30-40",1,0,8.59
"30-40",1,0,4.48
"30-40",1,0,10.29
"30-40",1,0,10.79
"30-40",1,0,8.37
"30-40",1,0,7.96
"30-40",1,0,7.41
"30-40",1,0,8.6
"30-40",1,0,11.47
"30-40",1,0,7.36
"30-40",1,0,8.05
"30-40",1,0,8.22
"30-40",1,0,7.42
"30-40",1,0,7.23
"30-40",1,0,8.43
"30-40",1,0,10.38
"30-40",1,0,12.34
"30-40",1,0,6.46
"30-40",1,0,8.85
"30-40",1,0,13.03
"30-40",1,0,8.73
"30-40",1,0,7.69
"30-40",1,0,3.71
"30-40",1,0,4.06
"30-40",1,0,7.58
"30-40",1,0,9.57
"30-40",1,0,9.11
"30-40",1,0,5.66
"30-40",1,0,9.82
"30-40",1,0,12.94
"30-40",1,0,11.75
"30-40",1,0,9.03
"30-40",1,0,8.37
"30-40",1,0,8.84
"30-40",1,0,6.76
"30-40",1,0,11.81
"30-40",1,0,8.1
"30-40",1,0,6.93
"30-40",1,0,10
"30-40",1,0,6.96
"30-40",1,0,12
"30-40",1,0,9.27
"30-40",1,0,9.36
"30-40",1,0,7.68
"30-40",1,0,11.46
"30-40",1,0,12.66
"30-40",1,0,9.65
"30-40",1,0,9.59
"30-40",1,0,13.07
"30-40",1,0,8.35
"30-40",1,0,9.38
"30-40",1,0,14.99
"30-40",1,0,10.19
"30-40",1,0,7.47
"30-40",1,0,8.88
"30-40",1,0,10.46
"30-40",1,0,6.2
"30-40",1,0,7.98
"30-40",1,0,11.82
"30-40",1,0,5.47
"30-40",1,0,8.96
"30-40",1,0,10.63
"30-40",1,0,7.84
"30-40",1,0,10.97
"30-40",1,0,7.49
"30-40",1,0,6.29
"30-40",1,0,10.18
"30-40",1,0,12.23
"30-40",1,0,9.6
"30-40",1,0,8.79
"30-40",1,0,3.22
"30-40",1,0,6.93
"30-40",1,0,9.65
"30-40",1,0,10.31
"30-40",1,0,9.96
"30-40",1,0,8.11
"30-40",1,0,9.14
"30-40",1,0,9.42
"30-40",1,0,10.39
"30-40",1,0,9.04
"30-40",1,0,8.1
"30-40",1,0,9.74
"30-40",1,0,8.94
"30-40",1,0,4.65
"30-40",1,0,6.65
"30-40",1,0,9.66
"30-40",1,0,5.3
"30-40",1,0,7.36
"30-40",1,0,9.58
"30-40",1,0,11.6
"30-40",1,0,12.34
"30-40",1,0,9.89
"30-40",1,0,11.96
"30-40",1,0,10.75
"30-40",1,0,4.44
"30-40",1,0,9.03
"30-40",1,0,8.96
"30-40",1,0,12.04
"30-40",1,0,11.35
"30-40",1,0,6.66
"30-40",1,0,10.4
"30-40",1,0,13.68
"30-40",1,0,8.26
"30-40",1,0,8.88
"40+",1,0,11.43
"40+",1,0,15.82
"40+",1,0,6.68
"40+",1,0,8.47
"40+",1,0,9.06
"40+",1,0,13.05
"40+",1,0,11.04
"40+",1,0,11.7
"40+",1,0,7.8
"40+",1,0,13.13
"40+",1,0,9.99
"40+",1,0,12.39
"40+",1,0,8.69
"40+",1,0,11.21
"40+",1,0,8.54
"40+",1,0,10.49
"40+",1,0,10.78
"40+",1,0,12.72
"40+",1,0,9.11
"40+",1,0,10.57
"40+",1,0,15.01
"40+",1,0,12.47
"40+",1,0,9.31
"40+",1,0,10.93
"40+",1,0,9.66
"40+",1,0,10.27
"40+",1,0,10.15
"40+",1,0,10.27
"40+",1,0,8.89
"40+",1,0,8.53
"40+",1,0,13.19
"40+",1,0,10.79
"40+",1,0,11.44
"40+",1,0,8.42
"40+",1,0,13.01
"40+",1,0,11.4
"40+",1,0,8.67
"40+",1,0,10.92
"40+",1,0,11.32
"40+",1,0,10.25
"40+",1,0,7.28
"40+",1,0,10.22
"40+",1,0,10.33
"40+",1,0,13.86
"40+",1,0,9.32
"40+",1,0,12.37
"40+",1,0,9.74
"40+",1,0,11.77
"40+",1,0,8.27
"40+",1,0,11.89
"40+",1,0,16.55
"40+",1,0,11.17
"40+",1,0,10.39
"40+",1,0,9.52
"40+",1,0,8.7
"40+",1,0,11.18
"40+",1,0,12.03
"40+",1,0,9.25
"40+",1,0,10.88
"40+",1,0,11.25
"40+",1,0,11.92
"40+",1,0,11.17
"40+",1,0,10.62
"40+",1,0,11.67
"40+",1,0,11.6
"40+",1,0,12.63
"40+",1,0,8.44
"40+",1,0,10.12
"40+",1,0,12.78
"40+",1,0,10.72
"40+",1,0,12.92
"40+",1,0,9.78
"40+",1,0,10.74
"40+",1,0,12.91
"40+",1,0,11.64
"40+",1,0,8.27
"40+",1,0,11.13
"40+",1,0,10.47
"40+",1,0,11.35
"40+",1,0,7.73
"40+",1,0,12.67
"40+",1,0,7.2
"40+",1,0,10.31
"40+",1,0,9.96
"40+",1,0,11.21
"40+",1,0,8.08
"40+",1,0,8.26
"40+",1,0,12.58
"40+",1,0,13.04
"40+",1,0,7.57
"40+",1,0,11.76
"40+",1,0,11.16
"40+",1,0,13.64
"40+",1,0,9.33
"40+",1,0,11.35
"40+",1,0,11.18
"40+",1,0,9.91
"40+",1,0,8.96
"40+",1,0,13.59
"40+",1,0,8.21
"40+",1,0,12
"40+",1,0,10.86
"40+",1,0,14.44
"40+",1,0,10.21
"40+",1,0,12.71
"40+",1,0,11.85
"40+",1,0,13.2
"40+",1,0,9.41
"40+",1,0,15.14
"40+",1,0,10.85
"40+",1,0,11.16
"40+",1,0,11.1
"40+",1,0,6.97
"40+",1,0,11.91
"40+",1,0,7.5
"40+",1,0,11.08
"40+",1,0,13.66
"40+",1,0,10.77
"40+",1,0,8.47
"40+",1,0,10.55
"40+",1,0,11.85
"40+",1,0,9.27
"40+",1,0,11.11
"40+",1,0,11.43
"40+",1,0,11.54
"40+",1,0,9.5
"40+",1,0,11.94
"40+",1,0,11.29
"40+",1,0,7.77
"40+",1,0,15.25
"40+",1,0,9.07
"40+",1,0,12
"40+",1,0,10.45
"40+",1,0,10.87
"40+",1,0,10.6
"40+",1,0,13.77
"40+",1,0,13.7
"40+",1,0,9.65
"40+",1,0,11.98
"40+",1,0,11.64
"40+",1,0,11.79
"40+",1,0,12.83
"40+",1,0,9.55
"40+",1,0,11.24
"40+",1,0,10.62
"40+",1,0,8.38
"40+",1,0,10.83
"40+",1,0,9.8
"40+",1,0,10.89
"40+",1,0,11.55
"40+",1,0,12.64
"40+",1,0,10.33
"40+",1,0,6.12
"40+",1,0,6.64
"40+",1,0,11.18
"40+",1,0,11.23
"40+",1,0,12.07
"40+",1,0,11.64
"40+",1,0,8.36
"40+",1,0,12.22
"40+",1,0,9.3
"40+",1,0,13.16
"40+",1,0,9.09
"40+",1,0,10.69
"40+",1,0,13.06
"40+",1,0,10.21
"40+",1,0,9.15
"40+",1,0,12.59
"40+",1,0,12.22
"40+",1,0,7.96
"40+",1,0,13.12
"40+",1,0,10.94
"40+",1,0,7.29
"40+",1,0,9.52
"40+",1,0,8.51
"40+",1,0,10.38
"40+",1,0,11.73
"40+",1,0,11.48
"40+",1,0,11.36
"40+",1,0,11.17
"40+",1,0,13.35
"40+",1,0,10.61
"40+",1,0,8.35
"40+",1,0,13.42
"40+",1,0,12.45
"40+",1,0,9.64
"40+",1,0,11.84
"40+",1,0,8.41
"40+",1,0,11.82
"40+",1,0,11.18
"40+",1,0,11.52
"40+",1,0,12.49
"40+",1,0,9.21
"40+",1,0,6.76
"40+",1,0,9.94
"40+",1,0,11.03
